node,nodeID,root node,root node ID,biodomain
gamma-aminobutyric acid transmembrane transporter activity,GO:0015185,molecular_function,GO:0003674,"Synapse, Proteostasis, Endolysosome, Oxidative Stress, Lipid Metabolism"
L-glutamine transmembrane transporter activity,GO:0015186,molecular_function,GO:0003674,"Synapse, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Apoptosis"
glycine transmembrane transporter activity,GO:0015187,molecular_function,GO:0003674,"Synapse, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
L-isoleucine transmembrane transporter activity,GO:0015188,molecular_function,GO:0003674,"Proteostasis, Lipid Metabolism, Mitochondrial Metabolism, Endolysosome, Autophagy"
L-lysine transmembrane transporter activity,GO:0015189,molecular_function,GO:0003674,"Synapse, Proteostasis, Endolysosome, Mitochondrial Metabolism, Lipid Metabolism"
L-leucine transmembrane transporter activity,GO:0015190,molecular_function,GO:0003674,"Proteostasis, Mitochondrial Metabolism, Lipid Metabolism, Endolysosome, Autophagy"
L-methionine transmembrane transporter activity,GO:0015191,molecular_function,GO:0003674,"Oxidative Stress, Proteostasis, Tau Homeostasis, Lipid Metabolism, Metal Binding and Homeostasis"
L-phenylalanine transmembrane transporter activity,GO:0015192,molecular_function,GO:0003674,"Synapse, Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism"
L-proline transmembrane transporter activity,GO:0015193,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Synapse, Lipid Metabolism, Oxidative Stress"
L-serine transmembrane transporter activity,GO:0015194,molecular_function,GO:0003674,"Proteostasis, Synapse, Endolysosome, Lipid Metabolism, Tau Homeostasis"
L-threonine transmembrane transporter activity,GO:0015195,molecular_function,GO:0003674,"Synapse, Proteostasis, Mitochondrial Metabolism, Lipid Metabolism, Endolysosome"
L-tryptophan transmembrane transporter activity,GO:0015196,molecular_function,GO:0003674,"APP Metabolism, Proteostasis, Synapse, Immune Response, Endolysosome"
amino-acid betaine transmembrane transporter activity,GO:0015199,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Oxidative Stress, Mitochondrial Metabolism, Endolysosome"
methylammonium transmembrane transporter activity,GO:0015200,molecular_function,GO:0003674,"Tau Homeostasis, Proteostasis, Endolysosome, Synapse, Oxidative Stress"
polyamine transmembrane transporter activity,GO:0015203,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Oxidative Stress, Apoptosis, Synapse"
urea transmembrane transporter activity,GO:0015204,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Lipid Metabolism, Oxidative Stress, APP Metabolism"
nucleobase transmembrane transporter activity,GO:0015205,molecular_function,GO:0003674,"DNA Repair, Epigenetic, Mitochondrial Metabolism, Oxidative Stress, Proteostasis"
adenine transmembrane transporter activity,GO:0015207,molecular_function,GO:0003674,"Mitochondrial Metabolism, DNA Repair, Oxidative Stress, Proteostasis, Lipid Metabolism"
guanine transmembrane transporter activity,GO:0015208,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Synapse, Autophagy"
uracil transmembrane transporter activity,GO:0015210,molecular_function,GO:0003674,"Mitochondrial Metabolism, Endolysosome, Proteostasis, Lipid Metabolism, Oxidative Stress"
purine nucleoside transmembrane transporter activity,GO:0015211,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Synapse, Vasculature"
cytidine transmembrane transporter activity,GO:0015212,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Endolysosome, Mitochondrial Metabolism, Autophagy"
uridine transmembrane transporter activity,GO:0015213,molecular_function,GO:0003674,"Mitochondrial Metabolism, DNA Repair, Oxidative Stress, Synapse, Autophagy"
pyrimidine nucleoside transmembrane transporter activity,GO:0015214,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Immune Response"
nucleotide transmembrane transporter activity,GO:0015215,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
purine nucleotide transmembrane transporter activity,GO:0015216,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Synapse, Proteostasis, Autophagy"
ADP transmembrane transporter activity,GO:0015217,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
pyrimidine nucleotide transmembrane transporter activity,GO:0015218,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Endolysosome, Autophagy, Proteostasis"
choline transmembrane transporter activity,GO:0015220,molecular_function,GO:0003674,"Synapse, APP Metabolism, Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress"
