node,nodeID,root node,root node ID,biodomain
GOBP_PROTECTION_FROM_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,GO:0042270,biological_process,GO:0008150,"Immune System and Inflammation, Cell Adhesion and Interaction, Response to Stimulus, Signal Transduction, System and Developmental Process"
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,GO:0042274,biological_process,GO:0008150,"Transcription and Translation Machinery, RNA Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis"
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,GO:0042308,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Signal Transduction, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Transcription and Translation Machinery"
GOBP_DOPAMINE_BIOSYNTHETIC_PROCESS,GO:0042416,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Protein Metabolism and Trafficking, Response to Stimulus, Molecular Transport and Homeostasis"
GOBP_MIDDLE_EAR_MORPHOGENESIS,GO:0042474,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Cell Adhesion and Interaction, Response to Stimulus"
GOBP_NEGATIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,GO:0042532,biological_process,GO:0008150,"Signal Transduction, Immune System and Inflammation, Protein Metabolism and Trafficking, Response to Stimulus, Transcription and Translation Machinery"
GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY,GO:0042976,biological_process,GO:0008150,"Signal Transduction, Immune System and Inflammation, Protein Metabolism and Trafficking, Transcription and Translation Machinery, System and Developmental Process"
GOBP_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,GO:0043124,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Apoptosis, System and Developmental Process"
GOBP_APOPTOTIC_CELL_CLEARANCE,GO:0043277,biological_process,GO:0008150,"Apoptosis, Immune System and Inflammation, Cell Adhesion and Interaction, Response to Stimulus, System and Developmental Process"
GOBP_NATURAL_KILLER_CELL_DEGRANULATION,GO:0043320,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Cell Adhesion and Interaction"
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY,GO:0043401,biological_process,GO:0008150,"Signal Transduction, Transcription and Translation Machinery, Response to Stimulus, Lipid Metabolism, Epigenetic Regulation"
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,GO:0043405,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, System and Developmental Process"
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,GO:0043407,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Apoptosis, Cell Cycle, Immune System and Inflammation"
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,GO:0043409,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, System and Developmental Process, Cell Cycle, Immune System and Inflammation"
GOBP_MITOCHONDRIAL_DNA_REPAIR,GO:0043504,biological_process,GO:0008150,"DNA Repair, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process"
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY,GO:0043506,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Immune System and Inflammation, Apoptosis, Protein Metabolism and Trafficking"
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,GO:0043507,biological_process,GO:0008150,"Signal Transduction, Immune System and Inflammation, Apoptosis, Response to Stimulus, System and Developmental Process"
GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,GO:0043508,biological_process,GO:0008150,"Signal Transduction, Apoptosis, Response to Stimulus, Immune System and Inflammation, Neurotransmission and Synaptic Regulation"
GOBP_LINOLEIC_ACID_METABOLIC_PROCESS,GO:0043651,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction"
GOBP_ENGULFMENT_OF_APOPTOTIC_CELL,GO:0043652,biological_process,GO:0008150,"Apoptosis, Cell Adhesion and Interaction, Immune System and Inflammation, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus"
GOBP_RECOGNITION_OF_APOPTOTIC_CELL,GO:0043654,biological_process,GO:0008150,"Apoptosis, Immune System and Inflammation, Signal Transduction, System and Developmental Process, Cell Adhesion and Interaction"
