node,nodeID,root node,root node ID,biodomain
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,GO:0016651,molecular_function,GO:0003674,"Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Lipid Metabolism, Signal Transduction, Response to Stimulus"
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,GO:0016655,molecular_function,GO:0003674,"Mitochondrial Function and Metabolism, Lipid Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction"
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS,GO:0016661,molecular_function,GO:0003674,"Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus"
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR,GO:0016671,molecular_function,GO:0003674,"Signal Transduction, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Response to Stimulus"
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_PTERIDINE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,GO:0016714,molecular_function,GO:0003674,"Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus, RNA Metabolism"
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS,GO:0016722,molecular_function,GO:0003674,"Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, Protein Metabolism and Trafficking, Signal Transduction"
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS_OXYGEN_AS_ACCEPTOR,GO:0016724,molecular_function,GO:0003674,"Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus, Protein Metabolism and Trafficking"
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS,GO:0016741,molecular_function,GO:0003674,"Epigenetic Regulation, Protein Metabolism and Trafficking, RNA Metabolism, Signal Transduction, Molecular Transport and Homeostasis"
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS,GO:0016769,,,"Protein Metabolism and Trafficking, RNA Metabolism, Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis"
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,GO:0016772,molecular_function,GO:0003674,"Signal Transduction, Protein Metabolism and Trafficking, RNA Metabolism, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism"
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_NITROGENOUS_GROUP_AS_ACCEPTOR,GO:0016775,,,"Signal Transduction, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics"
GOMF_SULFURTRANSFERASE_ACTIVITY,GO:0016783,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Lipid Metabolism, Response to Stimulus"
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS,GO:0016788,molecular_function,GO:0003674,"Lipid Metabolism, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction"
GOMF_PHOSPHATASE_ACTIVITY,GO:0016791,molecular_function,GO:0003674,"Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Epigenetic Regulation"
GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS,,,,"DNA Repair, RNA Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Signal Transduction"
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS,GO:0016810,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, RNA Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process"
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES,GO:0016811,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Lipid Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction"
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDINES,GO:0016813,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus, System and Developmental Process"
GOMF_LYASE_ACTIVITY,GO:0016829,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Lipid Metabolism, Response to Stimulus"
GOMF_OXO_ACID_LYASE_ACTIVITY,GO:0016833,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Lipid Metabolism, Mitochondrial Function and Metabolism, Response to Stimulus"
GOMF_CARBON_OXYGEN_LYASE_ACTIVITY,GO:0016835,,,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Lipid Metabolism, Response to Stimulus, System and Developmental Process"
GOMF_HYDRO_LYASE_ACTIVITY,GO:0016836,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process, Transcription and Translation Machinery"
GOMF_CARBON_NITROGEN_LYASE_ACTIVITY,GO:0016840,,,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction, System and Developmental Process"
GOMF_AMMONIA_LYASE_ACTIVITY,GO:0016841,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Lipid Metabolism, Response to Stimulus, System and Developmental Process"
GOMF_AMIDINE_LYASE_ACTIVITY,GO:0016842,,,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus, Lipid Metabolism"
GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY,GO:0016854,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Lipid Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process"
GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES,GO:0016857,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process"
GOMF_ACID_AMINO_ACID_LIGASE_ACTIVITY,GO:0016881,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus"
GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS,,,,"DNA Repair, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus, System and Developmental Process"
