node,nodeID,root node,root node ID,biodomain
viral life cycle,GO:0019058,biological_process,GO:0008150,"Proteostasis, Autophagy, Endolysosome, Cell Cycle, Lipid Metabolism"
intracellular transport of viral protein in host cell,GO:0019060,biological_process,GO:0008150,"Proteostasis, Immune Response, Autophagy, Endolysosome, APP Metabolism"
virion attachment to host cell,GO:0019062,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Autophagy, Apoptosis"
fusion of virus membrane with host plasma membrane,GO:0019064,biological_process,GO:0008150,"Membrane Trafficking and Fusion, Immune Response, Membrane Organization, Viral Processes, Cell Adhesion and Contact"
receptor-mediated endocytosis of virus by host cell,GO:0019065,biological_process,GO:0008150,"Endolysosome, Immune Response, Lipid Metabolism, Autophagy, Apoptosis"
virion assembly,GO:0019068,biological_process,GO:0008150,"Viral Processes, Structural Stabilization, Proteostasis, DNA Repair, Autophagy"
viral RNA genome packaging,GO:0019074,biological_process,GO:0008150,"Proteostasis, Immune Response, Autophagy, Apoptosis, Lipid Metabolism"
virus maturation,GO:0019075,biological_process,GO:0008150,"Proteostasis, Structural Stabilization, Autophagy, Endolysosome, Apoptosis"
viral release from host cell,GO:0019076,biological_process,GO:0008150,"Immune Response, Apoptosis, Endolysosome, Autophagy, Proteostasis"
viral genome replication,GO:0019079,biological_process,GO:0008150,"Immune Response, Apoptosis, DNA Repair, Proteostasis, Autophagy"
viral translation,GO:0019081,biological_process,GO:0008150,"Proteostasis, Epigenetic, Immune Response, Autophagy, Oxidative Stress"
viral protein processing,GO:0019082,biological_process,GO:0008150,"Proteostasis, Immune Response, Endolysosome, Autophagy, Apoptosis"
viral transcription,GO:0019083,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, DNA Repair, Cell Cycle, Immune Response"
early viral transcription,GO:0019085,biological_process,GO:0008150,"Immune Response, Epigenetic, Proteostasis, RNA Spliceosome, Apoptosis"
late viral transcription,GO:0019086,biological_process,GO:0008150,"DNA Repair, Epigenetic, Cell Cycle, Autophagy, Apoptosis"
reproductive behavior,GO:0019098,biological_process,GO:0008150,"Synapse, Structural Stabilization, Immune Response, Proteostasis, Epigenetic"
male germ-line sex determination,GO:0019100,biological_process,GO:0008150,"Reproductive Process  
Developmental Process  
Germ Line  
Sex Determination  
Cell Differentiation"
female somatic sex determination,GO:0019101,biological_process,GO:0008150,"Epigenetic, Cell Cycle, Lipid Metabolism, Autophagy, Apoptosis"
male somatic sex determination,GO:0019102,biological_process,GO:0008150,"Reproductive Process, Developmental Process, Cell Differentiation, Cell Cycle, Epigenetic"
pyrimidine nucleotide binding,GO:0019103,molecular_function,GO:0003674,"Mitochondrial Metabolism, Cell Cycle, DNA Repair, RNA Spliceosome, Lipid Metabolism"
DNA N-glycosylase activity,GO:0019104,molecular_function,GO:0003674,"DNA Repair, Epigenetic, Metal Binding and Homeostasis, Proteostasis, Apoptosis"
myristoyltransferase activity,GO:0019107,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Mitochondrial Metabolism, APP Metabolism, Autophagy"
"phenanthrene-9,10-epoxide hydrolase activity",GO:0019119,molecular_function,GO:0003674,"Oxidative Stress, Lipid Metabolism, Proteostasis, Autophagy, Mitochondrial Metabolism"
deoxyhypusine monooxygenase activity,GO:0019135,molecular_function,GO:0003674,"Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Mitochondrial Metabolism, Autophagy"
deoxynucleoside kinase activity,GO:0019136,molecular_function,GO:0003674,"DNA Repair, Cell Cycle, Mitochondrial Metabolism, Apoptosis, Metal Binding and Homeostasis"
ADP-sugar diphosphatase activity,GO:0019144,molecular_function,GO:0003674,"Mitochondrial Metabolism, Metal Binding and Homeostasis, Lipid Metabolism, Proteostasis, Autophagy"
aminobutyraldehyde dehydrogenase (NAD+) activity,GO:0019145,molecular_function,GO:0003674,"Mitochondrial Metabolism, Synapse, Oxidative Stress, Lipid Metabolism, Proteostasis"
D-ribulokinase activity,GO:0019150,molecular_function,GO:0003674,"Mitochondrial Metabolism, Metal Binding and Homeostasis, Lipid Metabolism, Autophagy, Proteostasis"
protein-disulfide reductase (glutathione) activity,GO:0019153,molecular_function,GO:0003674,"Oxidative Stress, Proteostasis, Mitochondrial Metabolism, Apoptosis, Metal Binding and Homeostasis"
mannokinase activity,GO:0019158,molecular_function,GO:0003674,"Mitochondrial Metabolism, Proteostasis, Autophagy, Cell Cycle, Lipid Metabolism"
trans-2-enoyl-CoA reductase (NADPH) activity,GO:0019166,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
(3R)-hydroxyacyl-[acyl-carrier-protein] dehydratase activity,GO:0019171,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress"
glyoxalase III activity,GO:0019172,molecular_function,GO:0003674,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Apoptosis"
NADP phosphatase activity,GO:0019178,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Metal Binding and Homeostasis"
snRNA-activating protein complex,GO:0019185,cellular_component,GO:0005575,"Epigenetic, RNA Spliceosome, DNA Repair, Proteostasis, Cell Cycle"
carbohydrate kinase activity,GO:0019200,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy"
amino acid kinase activity,GO:0019202,molecular_function,GO:0003674,"Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Autophagy, Oxidative Stress"
carbohydrate phosphatase activity,GO:0019203,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Autophagy"
nucleobase-containing compound kinase activity,GO:0019205,molecular_function,GO:0003674,"DNA Repair, Cell Cycle, Epigenetic, RNA Spliceosome, Proteostasis"
nucleoside kinase activity,GO:0019206,molecular_function,GO:0003674,"Mitochondrial Metabolism, Metal Binding and Homeostasis, DNA Repair, Cell Cycle, Epigenetic"
kinase regulator activity,GO:0019207,molecular_function,GO:0003674,"Proteostasis, Cell Cycle, Autophagy, Oxidative Stress, Mitochondrial Metabolism"
phosphatase regulator activity,GO:0019208,molecular_function,GO:0003674,"Proteostasis, Cell Cycle, Apoptosis, Immune Response, Oxidative Stress"
kinase activator activity,GO:0019209,molecular_function,GO:0003674,"Proteostasis, Cell Cycle, Apoptosis, Autophagy, Mitochondrial Metabolism"
kinase inhibitor activity,GO:0019210,molecular_function,GO:0003674,"Proteostasis, Cell Cycle, Apoptosis, Autophagy, DNA Repair"
phosphatase activator activity,GO:0019211,molecular_function,GO:0003674,"Proteostasis, Cell Cycle, Apoptosis, Immune Response, Lipid Metabolism"
phosphatase inhibitor activity,GO:0019212,molecular_function,GO:0003674,"Proteostasis, Apoptosis, Cell Cycle, Autophagy, Synapse"
deacetylase activity,GO:0019213,molecular_function,GO:0003674,"Proteostasis, Epigenetic, Autophagy, Apoptosis, Mitochondrial Metabolism"
intermediate filament binding,GO:0019215,molecular_function,GO:0003674,"Structural Stabilization, Proteostasis, Autophagy, Lipid Metabolism, Apoptosis"
regulation of lipid metabolic process,GO:0019216,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress"
regulation of fatty acid metabolic process,GO:0019217,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Oxidative Stress, Cell Cycle"
regulation of steroid metabolic process,GO:0019218,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Epigenetic, Autophagy, Oxidative Stress"
regulation of nucleobase-containing compound metabolic process,GO:0019219,biological_process,GO:0008150,"Proteostasis, Epigenetic, DNA Repair, Autophagy, RNA Spliceosome"
cytokine-mediated signaling pathway,GO:0019221,biological_process,GO:0008150,"Immune Response, Apoptosis, Cell Cycle, Autophagy, Oxidative Stress"
regulation of metabolic process,GO:0019222,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress"
transmission of nerve impulse,GO:0019226,biological_process,GO:0008150,"Synapse, Myelination, Metal Binding and Homeostasis, Lipid Metabolism, Structural Stabilization"
neuronal action potential propagation,GO:0019227,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Cell Cycle, Lipid Metabolism"
neuronal action potential,GO:0019228,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Endolysosome"
regulation of vasoconstriction,GO:0019229,biological_process,GO:0008150,"Vasculature, Oxidative Stress, Lipid Metabolism, Metal Binding and Homeostasis, Proteostasis"
proprioception,GO:0019230,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Mitochondrial Metabolism, Autophagy"
sensory perception of pain,GO:0019233,biological_process,GO:0008150,"Synapse, Immune Response, Oxidative Stress, Lipid Metabolism, Vasculature"
response to pheromone,GO:0019236,biological_process,GO:0008150,"Immune Response, Synapse, Epigenetic, Lipid Metabolism, Proteostasis"
centromeric DNA binding,GO:0019237,molecular_function,GO:0003674,"DNA Repair, Cell Cycle, Epigenetic, Structural Stabilization, Autophagy"
deaminase activity,GO:0019239,molecular_function,GO:0003674,"Immune Response, Mitochondrial Metabolism, Epigenetic, Lipid Metabolism, Metal Binding and Homeostasis"
citrulline biosynthetic process,GO:0019240,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis"
methylglyoxal biosynthetic process,GO:0019242,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy, Apoptosis"
methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,GO:0019243,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism"
lactate biosynthetic process from pyruvate,GO:0019244,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Metal Binding and Homeostasis"
lactate biosynthetic process,GO:0019249,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Cell Cycle"
"carnitine metabolic process, CoA-linked",GO:0019254,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Amino Acid Metabolism, Metabolic Process, Cellular Process"
glucose 1-phosphate metabolic process,GO:0019255,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis"
N-acetylneuraminate catabolic process,GO:0019262,biological_process,GO:0008150,"Endolysosome, Autophagy, Lipid Metabolism, Proteostasis, Mitochondrial Metabolism"
glycine biosynthetic process from serine,GO:0019264,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, Autophagy"
"glycine biosynthetic process, by transamination of glyoxylate",GO:0019265,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy"
UDP-N-acetylgalactosamine metabolic process,GO:0019276,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Endolysosome, Autophagy"
glycine betaine biosynthetic process from choline,GO:0019285,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy"
"isopentenyl diphosphate biosynthetic process, mevalonate pathway",GO:0019287,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress"
siderophore biosynthetic process,GO:0019290,biological_process,GO:0008150,"Metal Binding and Homeostasis, Proteostasis, Immune Response, Lipid Metabolism, Mitochondrial Metabolism"
"tyrosine biosynthetic process, by oxidation of phenylalanine",GO:0019293,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis"
D-ribose catabolic process,GO:0019303,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
inositol catabolic process,GO:0019310,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Metal Binding and Homeostasis, Autophagy, Proteostasis"
hexose metabolic process,GO:0019318,biological_process,GO:0008150,"Mitochondrial Metabolism, Carbohydrate Metabolism, Primary Metabolic Process, Small Molecule Metabolic Process, Metabolic Process"
hexose biosynthetic process,GO:0019319,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress"
pentose metabolic process,GO:0019321,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Cell Cycle, DNA Repair"
pentose biosynthetic process,GO:0019322,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Epigenetic"
dibenzo-p-dioxin catabolic process,GO:0019341,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Endolysosome, Autophagy, Lipid Metabolism"
cysteine biosynthetic process via cystathionine,GO:0019343,biological_process,GO:0008150,"Lipid Metabolism, Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis"
cysteine biosynthetic process,GO:0019344,biological_process,GO:0008150,"Amino Acid Metabolism, Sulfur Compound Metabolism, Small Molecule Metabolic Process, Metabolic Process, Biosynthetic Process"
transsulfuration,GO:0019346,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Autophagy"
dolichol metabolic process,GO:0019348,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Endolysosome"
pyridine nucleotide biosynthetic process,GO:0019363,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Epigenetic"
"fatty acid elongation, saturated fatty acid",GO:0019367,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Proteostasis"
arachidonate metabolic process,GO:0019369,biological_process,GO:0008150,"Lipid Metabolism, Immune Response, Oxidative Stress, Vasculature, Mitochondrial Metabolism"
leukotriene biosynthetic process,GO:0019370,biological_process,GO:0008150,"Lipid Metabolism, Immune Response, Oxidative Stress, Mitochondrial Metabolism, Endolysosome"
cyclooxygenase pathway,GO:0019371,biological_process,GO:0008150,"Lipid Metabolism, Immune Response, Oxidative Stress, Vasculature, Mitochondrial Metabolism"
lipoxygenase pathway,GO:0019372,biological_process,GO:0008150,"Lipid Metabolism, Oxidative Stress, Immune Response, Vasculature, Metal Binding and Homeostasis"
epoxygenase P450 pathway,GO:0019373,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Vasculature, Metal Binding and Homeostasis"
galactolipid catabolic process,GO:0019376,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Endolysosome"
glycolipid catabolic process,GO:0019377,biological_process,GO:0008150,"Lipid Metabolism, Autophagy, Endolysosome, Mitochondrial Metabolism, Proteostasis"
galactose catabolic process,GO:0019388,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism"
fatty acid oxidation,GO:0019395,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis"
galactitol metabolic process,GO:0019402,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis"
dolichol biosynthetic process,GO:0019408,biological_process,GO:0008150,"Lipid Metabolism, Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism"
acetate biosynthetic process,GO:0019413,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Epigenetic, Proteostasis, Autophagy"
sulfur oxidation,GO:0019417,biological_process,GO:0008150,"Oxidative Stress, Metal Binding and Homeostasis, Mitochondrial Metabolism, Lipid Metabolism, Proteostasis"
acetyl-CoA biosynthetic process from acetate,GO:0019427,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy"
removal of superoxide radicals,GO:0019430,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Metal Binding and Homeostasis, Autophagy, Apoptosis"
triglyceride biosynthetic process,GO:0019432,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
triglyceride catabolic process,GO:0019433,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Oxidative Stress, Endolysosome"
L-tryptophan catabolic process to indole-3-acetate,GO:0019440,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Autophagy, Lipid Metabolism, Oxidative Stress"
L-tryptophan catabolic process to kynurenine,GO:0019441,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Immune Response, Proteostasis, Lipid Metabolism"
L-tryptophan catabolic process to acetyl-CoA,GO:0019442,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Oxidative Stress, Autophagy"
L-cysteine catabolic process,GO:0019448,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism"
L-cysteine catabolic process to hypotaurine,GO:0019449,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis"
L-cysteine catabolic process to taurine,GO:0019452,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Metal Binding and Homeostasis, Proteostasis"
glycine decarboxylation via glycine cleavage system,GO:0019464,biological_process,GO:0008150,"Mitochondrial Metabolism, Amino Acid Metabolism, Catabolism, Metabolism, Oxidative Stress"
trans-4-hydroxy-L-proline catabolic process,GO:0019470,biological_process,GO:0008150,"Amino Acid Metabolism, Catabolic Process, Modified Amino Acid Metabolism, Metabolic Process, Breakdown Process"
L-lysine catabolic process,GO:0019477,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Autophagy"
D-amino acid catabolic process,GO:0019478,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress"
"L-alanine catabolic process, by transamination",GO:0019481,biological_process,GO:0008150,"Mitochondrial Metabolism, Catabolic Process, Amino Acid Metabolism, Small Molecule Metabolism, Organic Acid Metabolism"
beta-alanine metabolic process,GO:0019482,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Autophagy"
beta-alanine biosynthetic process,GO:0019483,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy"
L-methionine salvage from methylthioadenosine,GO:0019509,biological_process,GO:0008150,"Proteostasis, Mitochondrial Metabolism, Epigenetic, Lipid Metabolism, Oxidative Stress"
peptidyl-proline hydroxylation,GO:0019511,biological_process,GO:0008150,"Proteostasis, Structural Stabilization, Metal Binding and Homeostasis, Autophagy, Oxidative Stress"
L-threonine catabolic process to glycine,GO:0019518,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Autophagy, Lipid Metabolism, Oxidative Stress"
pentitol metabolic process,GO:0019519,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
D-gluconate metabolic process,GO:0019521,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
taurine metabolic process,GO:0019530,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis"
oxalate transmembrane transporter activity,GO:0019531,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Endolysosome, Autophagy"
oxalate transport,GO:0019532,biological_process,GO:0008150,"Metal Binding and Homeostasis, Lipid Metabolism, Endolysosome, Vasculature, Oxidative Stress"
toxin transmembrane transporter activity,GO:0019534,molecular_function,GO:0003674,"Oxidative Stress, Proteostasis, Autophagy, Endolysosome, Mitochondrial Metabolism"
protein metabolic process,GO:0019538,biological_process,GO:0008150,"Proteostasis, Autophagy, Apoptosis, Endolysosome, Mitochondrial Metabolism"
propionate biosynthetic process,GO:0019542,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Oxidative Stress, Proteostasis"
propionate catabolic process,GO:0019543,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Oxidative Stress, Proteostasis"
L-arginine catabolic process to L-glutamate,GO:0019544,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Autophagy, Oxidative Stress"
L-glutamate catabolic process to aspartate,GO:0019550,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Autophagy, Lipid Metabolism, Oxidative Stress"
L-glutamate catabolic process via 2-hydroxyglutarate,GO:0019552,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Autophagy, Lipid Metabolism, Oxidative Stress"
L-histidine catabolic process to glutamate and formamide,GO:0019556,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Autophagy, Oxidative Stress"
L-histidine catabolic process to glutamate and formate,GO:0019557,biological_process,GO:0008150,"Proteostasis, Mitochondrial Metabolism, Autophagy, Lipid Metabolism, Oxidative Stress"
glycerol catabolic process,GO:0019563,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Proteostasis"
butyrate metabolic process,GO:0019605,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Epigenetic, Immune Response, Apoptosis"
2-oxobutyrate catabolic process,GO:0019606,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Oxidative Stress"
short-chain fatty acid catabolic process,GO:0019626,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
urea metabolic process,GO:0019627,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy"
urate catabolic process,GO:0019628,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
organophosphate metabolic process,GO:0019637,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress"
D-glucuronate catabolic process to D-xylulose 5-phosphate,GO:0019640,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Endolysosome, Proteostasis"
aerobic electron transport chain,GO:0019646,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Apoptosis"
glucose catabolic process to lactate via pyruvate,GO:0019661,biological_process,GO:0008150,"Mitochondrial Metabolism, Autophagy, Endolysosome, Oxidative Stress, Proteostasis"
GDP-mannose metabolic process,GO:0019673,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Endolysosome"
NAD+ metabolic process,GO:0019674,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Proteostasis"
ammonia assimilation cycle,GO:0019676,biological_process,GO:0008150,"Mitochondrial Metabolism, Nitrogen Metabolism, Amino Acid Metabolism, Small Molecule Metabolism, Metabolic Pathways"
NAD+ catabolic process,GO:0019677,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Apoptosis"
"propionate metabolic process, methylmalonyl pathway",GO:0019678,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
glyceraldehyde-3-phosphate metabolic process,GO:0019682,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis"
ribose phosphate metabolic process,GO:0019693,biological_process,GO:0008150,"Mitochondrial Metabolism, Cell Cycle, DNA Repair, RNA Spliceosome, Epigenetic"
choline metabolic process,GO:0019695,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Synapse, Epigenetic, Myelination"
protein-cysteine S-myristoyltransferase activity,GO:0019705,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Structural Stabilization, Endolysosome, Apoptosis"
protein-cysteine S-palmitoyltransferase activity,GO:0019706,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Synapse, Vasculature, Immune Response"
calcium-mediated signaling,GO:0019722,biological_process,GO:0008150,"Synapse, Apoptosis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis"
B cell mediated immunity,GO:0019724,biological_process,GO:0008150,"Immune Response, Apoptosis, Proteostasis, Autophagy, Endolysosome"
cellular homeostasis,GO:0019725,biological_process,GO:0008150,"Proteostasis, Mitochondrial Metabolism, Autophagy, Oxidative Stress, Apoptosis"
antimicrobial humoral response,GO:0019730,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Endolysosome, Autophagy"
antibacterial humoral response,GO:0019731,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Proteostasis, Apoptosis"
