node,nodeID,root node,root node ID,biodomain
deoxyribose-phosphate aldolase activity,GO:0004139,molecular_function,GO:0003674,"Mitochondrial Metabolism, DNA Repair, Metal Binding and Homeostasis, Lipid Metabolism, Cell Cycle"
dephospho-CoA kinase activity,GO:0004140,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Proteostasis"
diacylglycerol cholinephosphotransferase activity,GO:0004142,molecular_function,GO:0003674,"Lipid Metabolism, Endolysosome, Oxidative Stress, Apoptosis, Proteostasis"
ATP-dependent diacylglycerol kinase activity,GO:0004143,molecular_function,GO:0003674,"Lipid Metabolism, Endolysosome, Proteostasis, Apoptosis, Autophagy"
diacylglycerol O-acyltransferase activity,GO:0004144,molecular_function,GO:0003674,"Lipid Metabolism, Autophagy, Endolysosome, Mitochondrial Metabolism, Proteostasis"
diamine N-acetyltransferase activity,GO:0004145,molecular_function,GO:0003674,"Proteostasis, Apoptosis, Cell Cycle, Autophagy, Lipid Metabolism"
dihydrofolate reductase activity,GO:0004146,molecular_function,GO:0003674,"DNA Repair, Cell Cycle, Epigenetic, Mitochondrial Metabolism, Immune Response"
dihydrolipoyl dehydrogenase (NADH) activity,GO:0004148,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Metal Binding and Homeostasis, Apoptosis"
dihydrolipoyllysine-residue succinyltransferase activity,GO:0004149,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy"
dihydroorotase activity,GO:0004151,molecular_function,GO:0003674,"Metal Binding and Homeostasis, Mitochondrial Metabolism, Cell Cycle, DNA Repair, Epigenetic"
dihydroorotate dehydrogenase activity,GO:0004152,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Cell Cycle, Unknown"
"6,7-dihydropteridine reductase activity",GO:0004155,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism"
dihydropyrimidinase activity,GO:0004157,molecular_function,GO:0003674,"Mitochondrial Metabolism, Metal Binding and Homeostasis, Proteostasis, Autophagy, Lipid Metabolism"
dimethylallyltranstransferase activity,GO:0004161,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
diphosphomevalonate decarboxylase activity,GO:0004163,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Cell Cycle, Proteostasis, Unknown"
delta(3)-delta(2)-enoyl-CoA isomerase activity,GO:0004165,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
dopachrome isomerase activity,GO:0004167,molecular_function,GO:0003674,"Oxidative Stress, Metal Binding and Homeostasis, Proteostasis, Autophagy, Endolysosome"
dolichol kinase activity,GO:0004168,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Endolysosome, Unknown, Autophagy"
dolichyl-phosphate-mannose-protein mannosyltransferase activity,GO:0004169,molecular_function,GO:0003674,"Proteostasis, Lipid Metabolism, Structural Stabilization, Synapse, Endolysosome"
dUTP diphosphatase activity,GO:0004170,molecular_function,GO:0003674,"DNA Repair, Cell Cycle, Mitochondrial Metabolism, Apoptosis, Proteostasis"
electron-transferring-flavoprotein dehydrogenase activity,GO:0004174,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Proteostasis"
endopeptidase activity,GO:0004175,molecular_function,GO:0003674,"Proteostasis, Autophagy, Endolysosome, APP Metabolism, Apoptosis"
ATP-dependent peptidase activity,GO:0004176,molecular_function,GO:0003674,"Mitochondrial Metabolism, Proteostasis, Autophagy, Endolysosome, Oxidative Stress"
aminopeptidase activity,GO:0004177,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Immune Response, Metal Binding and Homeostasis, Autophagy"
carboxypeptidase activity,GO:0004180,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Autophagy, Metal Binding and Homeostasis, Lipid Metabolism"
metallocarboxypeptidase activity,GO:0004181,molecular_function,GO:0003674,"Metal Binding and Homeostasis, Proteostasis, Lipid Metabolism, Mitochondrial Metabolism, Endolysosome"
serine-type carboxypeptidase activity,GO:0004185,molecular_function,GO:0003674,"Proteostasis, Autophagy, Endolysosome, Lipid Metabolism, Apoptosis"
aspartic-type endopeptidase activity,GO:0004190,molecular_function,GO:0003674,"Proteostasis, Autophagy, Endolysosome, Apoptosis, APP Metabolism"
cysteine-type endopeptidase activity,GO:0004197,molecular_function,GO:0003674,"Apoptosis, Endolysosome, Autophagy, Immune Response, Proteostasis"
calcium-dependent cysteine-type endopeptidase activity,GO:0004198,molecular_function,GO:0003674,"Proteostasis, Autophagy, Apoptosis, Oxidative Stress, Mitochondrial Metabolism"
metalloendopeptidase activity,GO:0004222,molecular_function,GO:0003674,"Proteostasis, Mitochondrial Metabolism, Structural Stabilization, Oxidative Stress, Immune Response"
glutamyl aminopeptidase activity,GO:0004230,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Metal Binding and Homeostasis, Autophagy, Immune Response"
initiator methionyl aminopeptidase activity,GO:0004239,molecular_function,GO:0003674,"Proteostasis, Metal Binding and Homeostasis, Structural Stabilization, Autophagy, Endolysosome"
serine-type endopeptidase activity,GO:0004252,molecular_function,GO:0003674,"Proteostasis, Immune Response, Vasculature, Apoptosis, Lipid Metabolism"
threonine-type endopeptidase activity,GO:0004298,molecular_function,GO:0003674,"Proteostasis, Autophagy, Endolysosome, Apoptosis, Immune Response"
enoyl-CoA hydratase activity,GO:0004300,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress"
epoxide hydrolase activity,GO:0004301,molecular_function,GO:0003674,"Lipid Metabolism, Vasculature, Oxidative Stress, Immune Response, Proteostasis"
estradiol 17-beta-dehydrogenase [NAD(P)+] activity,GO:0004303,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Autophagy"
estrone sulfotransferase activity,GO:0004304,molecular_function,GO:0003674,"Lipid Metabolism, Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Endolysosome"
ethanolamine kinase activity,GO:0004305,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Endolysosome, Autophagy, Proteostasis"
ethanolamine-phosphate cytidylyltransferase activity,GO:0004306,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress"
ethanolaminephosphotransferase activity,GO:0004307,molecular_function,GO:0003674,"Lipid Metabolism, Structural Stabilization, Proteostasis, Endolysosome, Unknown"
exo-alpha-sialidase activity,GO:0004308,molecular_function,GO:0003674,"Endolysosome, Lipid Metabolism, Proteostasis, Autophagy, Immune Response"
exopolyphosphatase activity,GO:0004309,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Metal Binding and Homeostasis"
geranylgeranyl diphosphate synthase activity,GO:0004311,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Autophagy"
fatty acid synthase activity,GO:0004312,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Cell Cycle"
[acyl-carrier-protein] S-acetyltransferase activity,GO:0004313,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress"
[acyl-carrier-protein] S-malonyltransferase activity,GO:0004314,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Metal Binding and Homeostasis, Autophagy, Proteostasis"
3-oxoacyl-[acyl-carrier-protein] synthase activity,GO:0004315,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress"
3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity,GO:0004316,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
fatty-acyl-CoA synthase activity,GO:0004321,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
ferroxidase activity,GO:0004322,molecular_function,GO:0003674,"Metal Binding and Homeostasis, Oxidative Stress, Lipid Metabolism, Mitochondrial Metabolism, Proteostasis"
ferredoxin-NADP+ reductase activity,GO:0004324,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Lipid Metabolism, Proteostasis"
ferrochelatase activity,GO:0004325,molecular_function,GO:0003674,"Mitochondrial Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Lipid Metabolism, Proteostasis"
tetrahydrofolylpolyglutamate synthase activity,GO:0004326,molecular_function,GO:0003674,"Mitochondrial Metabolism, DNA Repair, Cell Cycle, Epigenetic, Lipid Metabolism"
formate-tetrahydrofolate ligase activity,GO:0004329,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Epigenetic, DNA Repair, Cell Cycle"
"fructose-2,6-bisphosphate 2-phosphatase activity",GO:0004331,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Apoptosis"
fructose-bisphosphate aldolase activity,GO:0004332,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
fumarate hydratase activity,GO:0004333,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis"
fumarylacetoacetase activity,GO:0004334,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
galactokinase activity,GO:0004335,molecular_function,GO:0003674,"Mitochondrial Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Lipid Metabolism, Proteostasis"
galactosylceramidase activity,GO:0004336,molecular_function,GO:0003674,"Lipid Metabolism, Myelination, Endolysosome, Proteostasis, Autophagy"
"(2E,6E)-farnesyl diphosphate synthase activity",GO:0004337,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress"
"glucan 1,4-alpha-glucosidase activity",GO:0004339,molecular_function,GO:0003674,"Endolysosome, Autophagy, Lipid Metabolism, Mitochondrial Metabolism, Unknown"
glucokinase activity,GO:0004340,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
gluconolactonase activity,GO:0004341,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis"
glucosamine-6-phosphate deaminase activity,GO:0004342,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, APP Metabolism, Endolysosome, Mitochondrial Metabolism"
glucosamine 6-phosphate N-acetyltransferase activity,GO:0004343,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Endolysosome, Autophagy"
glucose-6-phosphate dehydrogenase activity,GO:0004345,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Cell Cycle, DNA Repair"
glucose-6-phosphatase activity,GO:0004346,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Endolysosome"
glucose-6-phosphate isomerase activity,GO:0004347,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Autophagy"
glucosylceramidase activity,GO:0004348,molecular_function,GO:0003674,"Lipid Metabolism, Endolysosome, Autophagy, Proteostasis, Oxidative Stress"
glutamate 5-kinase activity,GO:0004349,molecular_function,GO:0003674,"Mitochondrial Metabolism, Amino Acid Metabolism, Proteostasis, Oxidative Stress, Autophagy"
glutamate-5-semialdehyde dehydrogenase activity,GO:0004350,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Unknown"
glutamate decarboxylase activity,GO:0004351,molecular_function,GO:0003674,"Synapse, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism"
glutamate dehydrogenase (NAD+) activity,GO:0004352,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy"
glutamate dehydrogenase [NAD(P)+] activity,GO:0004353,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Autophagy"
glutamate dehydrogenase (NADP+) activity,GO:0004354,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Autophagy"
glutamine synthetase activity,GO:0004356,molecular_function,GO:0003674,"Mitochondrial Metabolism, Synapse, Metal Binding and Homeostasis, Oxidative Stress, Proteostasis"
glutamate-cysteine ligase activity,GO:0004357,molecular_function,GO:0003674,"Oxidative Stress, Metal Binding and Homeostasis, Immune Response, Autophagy, DNA Repair"
glutaminase activity,GO:0004359,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Proteostasis"
glutamine-fructose-6-phosphate transaminase (isomerizing) activity,GO:0004360,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Autophagy, Mitochondrial Metabolism, Oxidative Stress"
glutaryl-CoA dehydrogenase activity,GO:0004361,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Autophagy"
glutathione-disulfide reductase (NADPH) activity,GO:0004362,molecular_function,GO:0003674,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Autophagy"
glutathione synthase activity,GO:0004363,molecular_function,GO:0003674,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism"
glutathione transferase activity,GO:0004364,molecular_function,GO:0003674,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis"
glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,GO:0004365,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Autophagy, Apoptosis, Lipid Metabolism"
glycerol-3-phosphate O-acyltransferase activity,GO:0004366,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Endolysosome"
glycerol-3-phosphate dehydrogenase (quinone) activity,GO:0004368,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Metal Binding and Homeostasis, Autophagy"
glycerol kinase activity,GO:0004370,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Oxidative Stress"
glycerone kinase activity,GO:0004371,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Proteostasis"
glycine hydroxymethyltransferase activity,GO:0004372,molecular_function,GO:0003674,"Mitochondrial Metabolism, Epigenetic, DNA Repair, Cell Cycle, Lipid Metabolism"
